No.,Depth,Distance,Speed,Density,Shear wave velocity of soil,Z-vibration,Vibration level for 1Hz,1.25,1.6,2,2.5,3.15,4,5,6.3,8,10,12.5,16,20,25,31.5,40,50,63,80
1050,21,0,30,1800,250,50.42908198,-4.252622,-1.781284,-2.077995,2.120791,6.128595,9.408973,25.423481,29.307707,22.778208,28.746682,28.15466,33.345946,30.587848,44.808669,45.98327,40.282912,50.594119,58.641015,55.158734,58.949062
1051,21,55,60,1700,250,51.76154561,-3.074862,0.136119,2.19864,2.726727,4.543794,6.720303,10.517371,26.062466,30.847371,36.685577,36.301547,40.306713,45.257045,46.110036,49.31508,52.970569,51.889857,53.717666,53.345994,50.704905
1052,18,100,45,2000,300,40.98341608,-9.125144,-6.118934,-4.365457,-4.387541,-3.178987,-2.31773,-1.261176,-2.564411,17.551617,26.304271,29.902488,27.064635,32.324097,37.262097,40.443978,38.219025,40.785043,39.962546,45.71969,43.682278
1053,18,25,30,2000,350,44.7907679,-3.190978,-0.136558,1.38336,1.580069,2.931632,4.435473,6.521951,8.77915,19.922274,21.979961,20.837291,23.543972,26.836776,36.300403,37.682726,40.194454,47.409184,52.432577,49.834207,54.483261
1054,21,90,75,1700,200,62.19006133,13.418838,16.477842,18.340114,18.263875,26.500631,31.238738,31.564275,41.122151,30.453554,32.774409,36.699698,51.755879,47.41405,51.904048,65.289165,64.526278,57.653932,47.244231,38.091729,23.869749
1055,24,45,30,2000,250,42.26068562,-4.012098,-0.94533,1.002333,1.160147,2.966977,4.701753,21.914529,24.128354,18.68643,27.466696,27.404475,33.005705,30.148722,36.833886,39.619308,37.812551,44.653011,48.229649,42.327881,37.44782
1056,21,85,60,1700,250,50.05961886,-8.448537,-5.510793,-3.890569,-4.121323,-3.212062,-2.784137,-1.165878,22.275183,29.869088,36.337114,33.342262,34.758581,39.256805,44.857752,51.381994,51.907239,46.633917,49.157938,48.239622,40.547783
1057,24,90,75,2000,350,52.66976113,-3.319199,-0.316456,1.424651,1.398488,2.60232,3.496926,4.831458,5.388107,26.665017,32.904041,35.912207,36.823823,39.493075,42.707284,51.369082,58.373157,50.395013,44.538512,42.420364,28.012572
1058,21,75,45,1700,350,52.07612518,-3.795565,-1.201203,-0.617975,-3.770266,19.981984,29.399539,23.745964,26.074102,22.144625,28.327748,35.36246,39.831894,44.911241,48.911669,53.335743,50.10684,52.616887,49.030135,46.782142,37.107499
1059,18,60,45,2000,250,47.2684623,-1.535654,1.482733,3.259979,3.291016,4.581168,5.588426,7.121755,17.481545,26.547108,28.449228,32.592847,32.114476,37.786976,40.401174,46.804964,45.137308,47.621804,50.103921,53.645247,52.391863
1060,18,75,45,2000,200,47.9621991,-6.65151,-3.472927,-1.356891,-0.760548,1.413982,4.075659,19.715208,27.975753,27.95538,26.712494,31.201995,30.928454,38.113201,44.804973,47.953454,44.902236,50.174241,50.151394,48.978929,49.216959
1061,24,40,30,1700,300,41.95254952,2.098553,5.136872,6.912612,7.013647,8.397201,9.763349,12.40723,23.422913,18.100202,19.027783,25.357688,30.038588,33.550375,37.555852,36.463684,37.475989,44.386036,49.15414,41.58422,40.320234
1062,18,15,45,2000,200,60.04488096,12.859834,15.920245,16.987492,17.944884,17.982208,15.597428,26.71806,32.185385,28.682723,28.381343,29.384941,33.24955,37.119219,49.518615,55.253209,57.258245,57.797581,63.326265,69.287665,72.42315
1063,24,40,60,1900,250,52.34878501,7.933145,11.08437,12.792918,12.935968,14.022986,15.521329,17.890137,29.100641,28.335482,32.066762,37.150585,40.694801,47.133311,46.500349,51.048613,54.458363,50.328183,52.034288,50.819622,48.821524
1064,15,0,75,1800,350,61.63799329,11.836729,14.567265,20.045408,15.016049,19.096029,22.416741,25.543825,30.068008,37.349768,38.77235,45.619423,48.119779,49.695385,51.534237,60.608844,65.815365,63.952228,59.019789,55.995132,55.690474
1065,18,55,45,2000,300,47.44471221,-7.611383,-4.54384,-2.667605,-2.452248,-0.93437,0.484538,3.01453,5.424558,22.258705,27.967389,32.692609,32.412488,37.56305,42.343356,43.025386,44.913097,44.685524,51.553288,55.452848,56.052127
1066,24,100,60,1800,300,46.36879098,-3.60259,-0.625441,1.056674,0.927794,1.956988,2.483903,2.793153,-1.088764,25.025656,34.804656,33.035306,31.774043,36.892091,39.764441,44.05426,49.983685,45.924465,44.132216,45.862613,34.963521
1067,18,85,45,2000,250,44.27298332,-1.152369,1.891056,3.723118,3.829109,5.251752,6.531874,8.577704,15.727949,25.948279,27.759852,29.079393,29.280033,34.278192,39.909005,44.9077,41.85463,42.238923,47.748615,47.670835,45.780172
1068,24,75,60,2000,200,53.34437314,-11.927863,-8.675127,-6.43807,-5.641518,-3.133313,0.623829,17.153025,30.203274,29.443979,33.525148,33.864006,35.186295,43.077176,48.504671,52.593569,58.056486,49.608096,47.301863,43.94744,37.696884
1069,15,70,45,1900,250,48.16429479,-2.550611,0.451039,2.198267,2.156316,3.366373,4.24939,5.308683,13.815212,27.36855,29.369462,33.448735,31.985901,37.106816,43.808145,48.512928,48.229091,44.414911,48.079352,54.472275,50.313247
1070,15,80,45,1900,200,49.02975517,-1.71383,1.397052,3.369602,3.743113,5.585408,7.688823,18.698236,28.927056,29.078834,28.4932,33.585085,34.00081,38.221307,46.765753,50.369091,43.876487,49.766014,48.960286,48.688177,45.847873
1071,18,100,75,2000,350,51.729821,-14.706438,-11.457889,-9.250254,-8.630717,-6.628675,-4.638979,-1.630303,2.629914,26.661512,33.570466,36.993875,38.420833,39.118991,43.019111,53.20028,55.381046,49.941484,41.850801,39.565811,30.577196
1072,15,40,45,1800,350,58.58949903,6.022111,9.758831,13.368439,15.816823,22.783459,32.529708,28.357338,33.904587,33.838153,33.446969,38.524848,41.875587,49.01742,52.370986,60.592954,57.900585,57.300564,59.539493,62.381278,55.911207
1073,15,95,60,1700,350,57.72709544,16.089958,19.251028,21.39204,22.413775,30.078544,31.345275,31.964064,32.465815,35.607145,39.256227,38.891707,42.280923,52.60077,53.94726,58.80653,58.524128,53.932668,47.96268,42.968118,31.080121
1074,15,85,30,1800,200,44.43598743,-10.646956,-5.455729,-0.141364,4.606119,14.008799,18.101934,23.354879,22.395638,24.487165,24.383923,28.796586,35.185841,33.705993,39.932234,44.017058,43.268423,44.182874,49.271081,34.877952,27.825335
1075,21,5,60,1800,350,64.97551151,-0.829255,17.108012,19.603702,27.980578,37.668268,32.554435,28.160066,36.592169,41.229092,40.922391,44.121399,50.399867,54.984441,60.777317,64.046968,66.721503,65.520949,63.929458,68.542133,68.899287
1076,24,0,75,1900,200,66.50811613,11.90086,17.395167,21.696878,29.446108,35.853187,30.209566,31.329108,44.241055,40.05384,43.140477,47.288739,54.741735,55.765592,56.553696,68.565345,69.765365,63.803374,55.212512,47.78008,56.420597
1077,15,5,30,1900,350,48.41016066,-10.890196,-9.074386,-5.728405,-2.457668,2.971122,2.251266,8.123594,19.643954,23.523906,26.679789,29.244603,33.050082,33.526378,37.566497,37.49454,42.103361,50.760031,54.961237,56.492202,58.393365
1078,18,70,60,1900,300,50.40163688,-1.10961,1.891497,3.654172,3.649452,4.913899,5.907864,7.566871,9.571473,26.597039,37.248356,37.295927,36.098256,39.73068,44.080521,48.759273,54.169118,49.527207,46.330761,50.350169,48.577698
1079,15,70,30,1800,200,47.53066068,6.005622,9.2735,11.677075,13.236812,19.764885,23.304946,25.093392,25.682144,24.84802,25.332271,28.304921,38.728035,42.335562,44.115777,43.614048,46.94451,47.969831,50.60536,40.932796,31.265889
1080,18,70,75,1700,300,55.90206774,-3.826765,-0.719611,1.275205,1.586186,3.360505,5.305935,8.993622,24.908544,30.935358,36.525527,38.408531,39.044424,42.687021,47.421738,57.607754,59.836499,53.346123,48.332748,45.220512,39.467614
1081,15,75,30,1900,350,38.68137352,-10.99813,-7.964481,-6.146383,-6.066048,-4.690811,-3.526377,-1.709362,-0.417421,14.393676,24.375339,25.304467,26.905021,27.840846,35.202305,35.674791,39.004949,40.562082,41.404329,39.2889,37.417263
1082,24,85,30,2000,200,42.68335108,-2.901074,0.652728,3.703774,6.277401,12.450734,17.62713,17.237304,21.590574,19.83815,22.545693,25.52089,35.033161,35.951261,40.211079,41.477214,40.648233,40.675002,44.543163,23.373682,5.605969
1083,21,50,45,1700,350,56.10200503,5.615465,8.634783,10.104323,9.878224,20.78195,29.457292,23.419483,28.444628,32.893115,33.679101,36.60435,39.026909,48.01771,51.858459,57.458132,55.398588,56.600722,56.562176,56.0598,47.732482
1084,18,50,75,2000,200,67.41895501,21.208773,24.230688,26.095003,25.9272,30.583342,36.191005,34.526153,36.858463,38.075735,42.995257,45.802864,49.876864,54.48315,57.758739,71.249711,68.839214,61.709451,58.625864,51.4145,40.55241
1085,15,65,75,1800,300,58.87366652,9.841568,12.896626,14.739829,14.901001,16.373474,17.751481,20.129307,27.349147,32.65804,37.596883,41.102811,40.816458,44.59378,50.508785,59.703827,63.656941,56.593734,49.844695,44.237548,39.260837
1086,24,85,75,1900,200,61.14234631,10.350503,13.467819,15.543287,16.711842,26.131813,30.082552,32.438842,37.287953,32.669066,35.456839,40.450214,49.900997,51.74296,50.643986,64.110549,63.253077,55.46638,45.706559,31.621057,20.025135
1087,15,10,75,1800,350,61.63637514,17.107704,19.980697,23.192704,20.899218,23.578625,25.566986,27.566631,30.279903,37.231958,37.320061,43.057976,43.680685,43.512503,44.883419,60.95124,67.099211,59.360664,60.461297,61.312977,58.794389
1088,15,25,60,1800,200,59.43274874,-3.484149,2.385114,2.88663,5.083491,4.165281,8.881986,22.459376,34.523658,30.66461,40.08407,39.159162,41.348061,46.528232,49.729972,57.830172,61.008279,56.484164,62.982077,67.253279,65.652544
1089,21,55,75,2000,350,54.64685428,2.080469,5.136998,6.95055,7.154911,8.568118,9.867287,12.018984,14.150064,29.966325,33.383428,38.276254,42.28977,43.49354,48.86359,55.18846,58.454773,51.503549,49.734731,47.102817,42.579874
1090,21,40,60,1800,350,63.07049396,6.877937,10.584239,12.209983,15.30771,32.035158,27.76882,24.359876,34.573818,36.649078,41.420089,42.608351,46.694469,49.536998,54.863913,61.936298,67.912225,63.647892,61.376177,59.870849,50.764727
1091,18,30,30,2000,350,44.44598124,0.367203,3.400731,5.091086,5.170226,6.47767,7.705951,9.511438,9.699491,19.658915,22.578167,22.228428,26.928278,30.254547,37.720002,38.117104,40.291633,43.917079,51.335626,51.77849,54.198068
1092,21,50,60,1800,350,62.71196658,18.826665,21.808739,23.340035,23.151798,32.598566,30.861048,31.182273,35.455234,35.349078,43.21962,43.54367,43.709548,55.101772,55.781443,63.683292,66.029641,61.289329,57.686335,54.24371,42.979291
1093,18,35,30,1700,300,45.27608999,-8.691294,-5.603478,-3.888967,-3.618687,-2.003264,0.092053,4.882099,23.126926,21.920654,23.133397,25.11378,29.045986,32.427149,37.778119,39.840929,41.356906,47.800012,51.244343,53.178514,51.845676
1094,15,80,75,1700,250,56.92587315,-20.411391,-17.426432,-15.973899,-15.653348,-14.430476,-7.877728,17.956746,37.712243,33.501166,37.436868,40.582452,43.176989,44.375668,50.801775,58.681868,59.452754,55.737783,51.657439,41.337058,31.318758
1095,24,10,75,1900,300,57.40756727,5.904766,8.629628,13.190404,9.358667,13.616926,16.328643,19.698693,35.529687,32.601715,33.855705,38.453717,39.727942,43.61694,38.014452,56.225173,63.233186,55.601326,54.210109,50.402185,46.05877
1096,15,85,30,1900,350,37.29859333,-15.056766,-12.048724,-10.285476,-10.289471,-9.045511,-8.104645,-6.731583,-6.209834,13.282293,24.105055,25.406928,27.399384,28.310631,34.432597,32.982554,36.637561,36.34039,41.333955,37.688982,32.320696
1097,21,65,75,1700,200,64.48746581,5.009884,7.622141,8.083412,3.478926,29.638994,32.642177,32.918911,36.110999,31.079821,35.815751,42.319961,51.038881,49.442146,53.302025,68.429116,65.643584,59.600915,53.944002,43.761758,30.470657
1098,18,70,75,1900,250,59.21855762,-16.437418,-12.184104,-8.762798,-6.968057,-4.056078,-1.0654,20.972184,36.846863,31.761022,36.287185,36.259683,42.007573,45.477961,49.250578,62.002914,62.406428,55.833656,52.203095,47.099423,35.465016
1099,24,95,75,1900,300,55.060616,-12.809334,-9.984194,-8.643411,-9.391365,-9.516485,-11.499179,-5.571166,24.042387,28.594273,33.603854,34.982971,37.873685,40.660947,42.649366,57.992426,58.432692,51.406014,42.873718,35.343156,26.06404
1100,18,90,30,1700,200,43.71992266,-4.018376,-0.52288,2.469474,5.127862,13.132993,17.721866,20.840651,21.560759,20.259039,24.890378,26.916777,31.587389,36.486962,42.772579,41.441624,43.56946,41.964275,44.826623,31.796979,24.441424
1101,15,70,75,1800,350,56.12384881,5.782509,8.808046,10.613633,10.658072,12.009308,13.163442,15.02273,16.708822,28.629386,35.470491,41.080313,41.975472,42.47198,45.671673,57.029337,60.585729,55.097429,42.77232,43.858316,39.999475
1102,15,60,60,1800,200,56.70509358,-1.194711,1.803977,3.698416,3.849786,5.556406,7.355204,16.260676,33.860313,33.202691,39.832871,38.030948,40.064782,46.001414,49.734845,55.856527,60.963435,55.779287,55.950125,53.780947,50.050972
1103,18,60,75,2000,350,55.06734352,-0.353606,2.721072,4.620279,4.837949,6.403762,7.92546,10.431254,13.176815,29.516749,34.844478,40.069054,41.634318,42.89749,47.524511,53.61382,60.218601,53.33723,49.461543,45.736811,38.50185
1104,21,60,60,2000,300,49.84036325,5.406339,8.446715,10.285956,10.396878,11.843781,13.11462,15.204466,17.409733,29.053409,36.399072,36.357455,36.678578,40.571399,47.909856,45.874727,51.658973,46.516859,48.905851,52.547559,49.098581
1105,24,35,30,1700,300,42.55972274,-4.933325,-1.808487,-0.025596,0.259798,1.976281,4.028754,8.419487,24.357519,18.35404,17.095366,23.483176,29.744229,32.749203,35.165475,36.975381,36.401997,43.32896,51.300682,45.73275,45.107528
1106,18,75,30,1700,300,39.95584657,-14.010186,-10.943092,-9.05415,-8.864059,-7.29334,-5.723325,-2.642236,14.855118,20.301411,24.271657,23.446169,24.19833,27.84783,36.572789,38.011817,36.481777,38.772483,47.314351,40.612952,33.625584
1107,21,10,60,1800,200,59.02077585,12.844651,13.586963,17.429498,16.780174,22.178351,21.467404,27.496452,32.896969,30.102464,38.41794,36.924664,38.882631,40.350729,50.748959,56.363184,63.073662,58.476656,60.462308,64.105123,64.488096
1108,21,10,30,1800,250,49.35553794,-2.465764,-0.45818,3.120066,3.778169,6.764276,7.149736,25.102595,27.880212,21.513794,24.49628,24.69701,27.990819,27.255346,41.221674,40.826427,44.34757,52.480687,57.744392,54.513893,56.284811
1109,24,50,45,1900,300,46.36482134,-10.54831,-7.561456,-5.719657,-5.951533,-4.627256,-3.247858,-2.102863,-0.706259,22.475268,24.385124,29.524438,32.412482,38.19765,42.422468,43.273849,41.627303,46.037412,46.53068,54.916298,53.739544
1110,15,65,45,2000,300,46.93312188,3.553157,6.573034,8.349569,8.382031,9.667224,10.692875,12.285446,13.081693,19.485893,28.779097,34.463962,32.75246,37.023766,40.216603,47.387294,45.187174,47.738262,45.940497,51.997449,52.810455
1111,24,5,60,1800,350,61.47641656,2.655688,8.346279,14.691064,25.423724,37.147714,31.783235,28.170467,37.777082,39.020088,39.710191,42.373775,48.875635,51.542134,58.966323,61.351032,64.144387,58.838758,50.626957,50.740123,60.9697
1112,18,35,75,2000,350,58.14082678,6.404915,9.410958,11.480871,11.123817,12.79111,14.202334,16.162352,18.582742,32.762867,35.209911,39.118725,42.607514,45.710098,47.298492,57.194576,63.60171,56.459586,53.88079,52.31671,50.504035
1113,21,0,45,1700,350,64.33465843,13.394362,17.240813,20.43153,24.513002,32.055435,32.639733,29.232955,35.374618,34.89263,33.910977,41.768253,46.479707,48.946492,51.868873,58.838909,57.613754,60.301935,66.019306,74.406973,77.307162
1114,21,0,30,2000,350,45.45397764,4.512937,7.639971,8.908075,9.12654,10.584053,12.085405,13.999227,15.961267,22.672738,25.46896,25.843907,29.166153,32.57916,37.983336,40.482089,42.196906,43.984731,52.28199,53.359255,53.510945
1115,21,100,60,1800,200,51.46166107,0.598272,3.6857,5.607648,5.863676,7.506513,9.210967,13.081907,29.935668,26.368039,27.615132,34.87627,35.067098,40.53301,46.371491,50.603474,55.36338,52.525671,46.527513,44.296398,38.881493
1116,21,15,45,1700,350,60.6938164,13.11225,16.608812,19.183612,22.734791,30.398917,32.585763,27.318919,27.106488,24.187683,29.847603,34.306833,38.965574,48.39851,53.930121,61.30912,61.277848,59.694325,61.669431,67.134119,66.81797
1117,21,55,75,1700,300,54.84709772,-6.825172,-3.492369,-0.958449,-0.335984,2.140011,4.857657,8.933506,28.039614,31.09997,34.591842,39.085451,43.21754,46.590891,47.655062,53.758615,58.309448,55.465306,53.612295,47.7431,43.238381
1118,24,5,45,1900,250,50.80791175,-3.914839,-1.471621,3.678087,-1.009957,3.392182,11.007065,14.792643,26.787406,28.407737,26.098968,33.28538,33.32599,39.913194,36.392063,49.252602,47.06908,48.821617,52.966822,60.744696,59.668497
1119,24,30,60,1900,250,54.30614339,-0.336957,1.717177,4.305495,3.897346,6.895193,5.686738,5.693533,30.026447,29.765042,28.181957,33.379977,38.302362,45.350073,43.619003,55.635222,56.911649,52.086183,55.191441,55.685907,53.626621
1120,24,35,60,2000,200,55.79202379,13.35338,16.564766,18.226449,18.415632,19.193511,20.82147,26.112444,29.091566,28.822217,39.22698,40.026457,44.103289,42.319833,52.013468,55.06544,57.913053,57.308826,53.693112,54.060489,48.487463
1121,24,15,60,2000,200,56.80761308,9.367514,10.543198,14.043656,13.531791,18.51016,17.949971,26.580206,31.303697,25.798543,35.336323,33.896615,39.555638,36.692899,51.560163,58.114137,56.867468,58.854082,57.089863,60.709953,54.91511
1122,18,10,30,1700,200,55.25302699,3.902054,6.927257,7.844452,15.176093,28.136891,22.343398,24.525707,28.548296,24.101892,25.483925,32.373053,42.701953,38.658727,50.029331,52.212435,53.368444,57.107458,61.920442,59.599429,59.472806
1123,21,20,75,2000,350,56.94522354,-1.50089,2.04731,0.341538,5.969164,4.451271,2.360191,8.561219,19.605194,33.739825,34.254753,32.8401,26.731806,40.133406,42.140308,54.993804,62.314318,58.379887,56.894819,53.756545,55.713707
1124,18,50,30,1700,250,45.53835058,-0.278747,2.817683,4.771452,5.08647,6.974714,9.304559,22.149715,27.162333,23.412661,25.763193,27.861851,32.357806,32.062305,36.855533,42.741214,41.725098,50.478674,51.639074,46.360761,46.532952
1125,18,100,60,1700,200,51.97755995,-2.769784,0.37701,2.412576,2.842615,4.71193,6.736663,10.989153,31.378315,28.607443,32.578499,33.932643,37.387965,41.795917,47.208099,52.244221,55.287671,50.508973,49.174817,42.774181,39.468774
1126,21,30,75,1700,300,59.31418218,7.616436,10.73141,11.862591,13.103347,13.964551,14.476286,16.294034,32.335005,31.890259,31.036486,36.487312,41.978203,46.297536,46.00869,62.010271,62.193994,57.888705,55.934603,55.524963,54.001512
1127,18,20,60,1800,250,56.78503334,7.37628,9.072228,12.063791,11.612496,15.383697,14.495235,15.202946,31.347668,33.079799,34.31473,30.848119,29.119734,40.065951,45.723731,52.507148,58.503263,56.911288,59.792166,64.482888,66.658831
1128,24,15,45,1700,350,55.46802056,7.450048,11.267512,15.765521,19.618611,28.985566,30.812245,25.114865,28.584949,27.539305,30.029999,36.815324,38.437995,46.667789,49.005031,57.506266,55.482982,57.652358,49.95496,52.309303,52.116298
1129,24,10,45,1900,200,50.50189326,-1.338237,1.487643,6.791104,4.081733,11.063549,18.683503,26.715635,29.876248,24.117279,28.51699,32.022876,33.926565,30.947152,42.917741,51.219427,50.06481,51.507139,51.384905,57.208938,54.965159
1130,21,65,60,1800,350,58.9575612,-7.373598,-2.764517,2.398584,8.523312,30.404521,30.321571,25.789173,30.179493,29.964331,38.916186,38.207078,43.115333,48.998011,53.067346,61.84005,60.002783,55.567135,54.721078,49.671279,36.913571
1131,18,10,75,1900,250,64.88349575,10.681811,14.612104,10.805795,20.030771,19.414821,18.417171,31.883436,38.893983,32.160142,37.494499,40.503565,42.45921,44.455654,54.743759,62.471811,70.479648,65.660761,64.473168,62.324107,58.855467
1132,15,85,30,1800,250,41.77206073,-13.356799,-9.592309,-6.456276,-4.699305,-1.146145,3.281879,12.91351,25.61631,23.769465,24.370708,24.877118,28.749486,30.806229,40.71293,38.67133,36.202747,44.46619,45.414685,36.381313,33.545489
1133,15,65,30,1900,300,42.37657886,-10.268268,-7.092852,-4.99157,-4.518828,-2.589538,-0.604497,2.719292,15.192405,21.33953,26.714482,25.70164,27.386304,29.07381,39.217123,39.654845,40.911988,43.112201,48.912327,42.271028,39.793311
1134,15,100,45,2000,300,42.90311811,-1.451783,1.563778,3.338789,3.355424,4.628426,5.621099,7.035962,7.092855,17.714359,27.547818,32.525573,31.178276,33.93466,39.386541,42.023012,41.918253,43.910792,40.878004,44.333688,40.138471
1135,21,90,45,1700,350,50.80516066,-0.170849,3.051871,5.23183,5.674672,20.193835,28.026676,20.893706,25.202308,26.889397,28.699406,31.419118,39.025896,40.57623,48.353687,53.152514,49.043793,47.845093,44.006109,43.117934,34.917166
1136,21,45,60,1800,200,56.17297746,0.163806,3.46484,5.213891,5.649012,6.537388,9.15526,21.170914,31.568638,28.572641,40.134085,41.038948,45.278698,45.496803,45.062624,54.987882,58.805783,56.945974,58.298034,57.89837,56.877302
1137,15,90,75,1800,300,54.19043813,-0.740078,2.305157,4.14645,4.24219,5.655478,6.876456,8.83548,21.108272,31.68708,36.804683,39.433312,40.471973,44.019163,45.341632,55.776289,57.756895,50.179983,43.546442,39.001911,32.40799
1138,24,100,75,1900,300,52.5574179,-15.711445,-12.254609,-9.600636,-8.362724,-5.442791,-1.958238,3.914154,24.161626,27.947638,32.892491,33.490507,37.343316,40.381777,41.844025,54.826167,55.574161,51.705748,48.334563,35.494092,27.83358
1139,24,0,30,1700,300,45.00047817,2.477333,5.407068,7.759212,7.520814,9.099316,9.072622,12.170821,28.554634,24.424234,23.095038,26.453743,29.071402,32.122874,32.871331,39.838963,41.473686,46.261662,54.306844,46.695363,44.971475
1140,21,10,60,1700,250,56.19396507,-0.020153,-5.275643,4.507651,3.603605,12.570339,10.804073,9.490632,32.380379,33.078517,36.495598,35.79074,36.987774,42.391136,45.925695,51.60299,57.918083,57.442549,59.360499,64.170746,63.208944
1141,24,75,30,1800,350,37.43592695,-18.641382,-15.508978,-13.489839,-13.106465,-11.349568,-9.617526,-7.037422,-5.177426,13.179764,21.684463,21.989256,24.070036,24.803192,34.628453,31.919137,33.016134,40.166987,44.455875,36.759995,32.32947
1142,18,100,30,1700,250,39.67937084,-1.841846,1.242203,3.165854,3.438863,5.162308,7.160559,12.885794,24.414529,18.954206,19.324862,20.324985,24.706371,27.954232,36.353015,36.837634,36.546112,44.137192,44.33961,34.094039,31.269942
1143,18,70,60,1800,350,59.78073062,6.641419,9.926445,12.421178,14.797855,29.915454,31.480017,28.804288,30.862311,27.035443,38.066313,40.39038,46.509732,51.444387,55.217334,58.458629,63.668,59.993414,51.76916,48.804958,36.475915
1144,15,45,60,2000,250,56.44937371,3.225523,6.271586,8.098559,8.238038,9.600791,11.017991,13.604217,25.824444,33.031489,40.210178,40.626629,42.662248,46.032839,48.397307,55.027213,60.746756,54.04115,56.076132,56.717081,55.080183
1145,18,30,30,1700,300,46.55378116,-5.911069,-2.881915,-0.8746,-1.06415,0.504833,0.910281,4.523919,24.522996,22.547537,22.31387,23.846172,27.494673,31.203113,37.068641,39.66138,40.705983,47.43515,54.176084,53.633854,56.238548
1146,21,10,75,2000,350,55.90677404,2.937235,5.625715,11.126115,6.340539,11.011214,14.129829,17.385288,24.300593,35.199994,35.864782,38.497344,40.614419,42.60887,41.814689,55.653323,59.943822,56.662032,55.870633,56.534691,54.738003
1147,18,75,30,2000,350,37.39080074,-3.522871,-0.50186,1.282396,1.317513,2.620039,3.671376,5.270359,6.017876,15.175687,23.813876,23.661653,25.655817,26.621015,33.570482,33.913931,37.029381,38.840169,41.152025,40.243312,36.342783
1148,24,80,30,2000,200,42.05038823,-2.294928,1.313659,4.459832,7.130046,13.168111,19.081454,18.738955,22.024547,18.030271,23.972814,26.794587,31.754183,37.309071,40.785841,38.427813,39.102446,40.679426,43.471118,24.469479,9.748539
1149,21,90,75,1700,300,55.25633097,1.480528,4.450042,6.116926,5.966318,6.956742,7.404063,7.590673,24.092665,29.877024,34.529547,34.289807,38.081389,40.88829,43.878161,58.771737,57.623119,49.64983,47.906208,38.548763,29.109595
1150,18,20,45,2000,300,55.00567168,2.734117,5.618591,7.989794,6.838836,8.876123,11.607499,11.281344,13.420554,27.632793,27.156605,28.469471,21.242853,28.243774,39.667005,43.868414,46.771198,52.153778,56.668828,65.576069,68.600272
1151,24,10,45,1700,350,53.35013057,0.62938,6.233682,15.603149,19.180728,29.276941,30.893384,26.590085,32.626637,31.36511,29.729084,36.500883,41.657595,47.472294,48.161823,54.31685,51.530228,50.972342,51.670036,53.862502,57.698877
1152,21,85,30,1800,200,44.65954929,-12.82754,-7.937082,-2.621791,2.651322,13.157028,17.868863,17.204455,24.76936,21.027157,23.543893,24.113747,36.363897,37.477382,42.041792,43.399648,43.061362,44.719088,46.687941,32.009369,22.133468
1153,15,45,75,1900,200,66.98934391,4.943802,8.003658,10.243009,8.330571,29.76581,35.528409,36.355615,40.2299,37.395531,41.921906,46.508561,50.198891,54.577248,60.154384,69.700646,69.352135,64.809025,60.358436,54.895733,40.961086
1154,21,60,30,1900,300,39.90671292,-1.762594,1.277069,3.103184,3.214776,4.64576,5.994262,8.555866,19.116153,19.331929,23.674406,22.767153,27.909631,30.218546,33.492994,34.823762,34.868968,40.352151,47.912598,43.624226,41.044425
1155,21,70,60,1800,350,59.32808951,7.690748,10.985981,13.550514,15.787093,29.75373,30.105727,27.662425,28.457854,28.317835,39.975101,39.318547,43.673735,50.432026,56.768749,58.803559,62.580002,56.764774,52.82564,49.674,34.261494
1156,24,35,30,1800,350,40.47676955,-7.329588,-4.265786,-2.606002,-2.49021,-1.109274,0.246,2.29516,3.692429,17.4328,17.912869,19.575137,26.504104,31.675677,35.19219,34.732286,36.884506,41.592322,47.861421,45.42204,44.214837
1157,21,100,75,2000,350,50.98951726,-26.420401,-21.763315,-17.786366,-15.774398,-12.663006,-9.77198,-5.960134,-0.285264,26.549495,32.652054,35.120581,36.401606,37.351912,40.532033,53.379376,54.249351,48.037867,41.9979,41.629726,29.668071
1158,21,10,60,1800,350,63.64623854,16.522622,23.049953,24.234221,29.540427,36.784965,29.317127,24.75113,33.180962,36.558713,40.260752,42.191464,47.211377,51.141897,58.464586,63.605711,66.575284,61.999084,63.995289,66.939828,64.291586
1159,24,50,60,1800,300,51.13294092,0.240398,3.237879,5.165462,5.303002,7.005928,8.36098,10.722994,14.083843,29.606947,33.75556,34.397381,38.093166,43.20607,47.638562,48.637639,53.507148,51.375688,47.51676,53.607518,49.445965
1160,21,65,45,1700,200,47.44908026,5.309798,8.343566,10.153711,10.243784,11.621197,12.764042,21.967583,27.617916,26.997792,26.486638,31.830606,33.199798,34.027482,42.740658,48.33372,45.071039,47.573669,48.667924,51.936216,51.991042
1161,21,0,75,2000,350,60.39652807,-16.518645,-3.664966,3.96385,6.246209,6.118055,8.721717,15.458839,24.915426,35.646985,37.149217,40.487113,43.251879,47.057017,48.74456,62.048976,64.820066,56.203351,55.147087,55.858361,54.140511
1162,18,15,30,2000,350,48.39144458,1.927064,4.858852,7.0924,6.941466,8.330597,8.591962,10.30221,17.340087,22.199365,23.48096,23.996303,23.157134,26.113128,31.612523,38.836134,40.229823,49.891481,56.317633,56.874767,58.056066
1163,15,0,45,2000,300,56.96082954,6.597374,9.194352,13.037559,9.661972,13.373031,18.197257,17.257833,21.407808,30.30116,31.478958,38.350253,39.569997,42.336367,46.373723,47.765128,50.886362,56.9998,57.562861,67.566537,68.851893
